red,green,code,blue,nir,maingrid,swir1,swir2,randomc,value,OGC_FID,subgrid
2529.0000,2022.5000,-38.322891_-11.362709,1356.5000,3986.0000,SC-24-Z-C,4752.5000,3943.5000,0.676163968261828,1,297972,SC-24-Z-C-II
1820.0000,1429.0000,-38.321814_-11.359478,865.5000,3137.5000,SC-24-Z-C,3628.0000,3035.0000,0.856967941746790,1,297993,SC-24-Z-C-II
1554.0000,1353.0000,-38.323968_-11.354093,783.5000,3385.0000,SC-24-Z-C,3507.5000,2424.0000,0.535355701997924,1,297948,SC-24-Z-C-II
1261.0000,1061.0000,-38.32325_-11.356606,651.0000,3033.0000,SC-24-Z-C,3311.0000,2328.0000,0.150004231240789,1,297965,SC-24-Z-C-II
1326.5000,1179.0000,-38.322532_-11.357683,755.0000,3092.5000,SC-24-Z-C,3455.0000,2546.5000,0.243921367182728,1,297942,SC-24-Z-C-II
1020.0000,974.0000,-38.325763_-11.356247,643.0000,3031.0000,SC-24-Z-C,2301.0000,1525.0000,0.916817809833622,1,297980,SC-24-Z-C-II
1142.0000,1009.0000,-38.326122_-11.355888,714.0000,2659.0000,SC-24-Z-C,2298.0000,1444.0000,0.971637354534286,1,297996,SC-24-Z-C-II
962.0000,866.0000,-38.325763_-11.354811,563.0000,2978.0000,SC-24-Z-C,2113.0000,1167.0000,0.498989539709076,1,297952,SC-24-Z-C-II
1559.0000,1272.0000,-38.325404_-11.354452,810.0000,3031.0000,SC-24-Z-C,3056.0000,2115.0000,0.930627962612276,1,297974,SC-24-Z-C-II
1658.0000,1405.0000,-38.325763_-11.353375,940.0000,3098.0000,SC-24-Z-C,3157.5000,2296.0000,0.251302336122504,1,297962,SC-24-Z-C-II
1758.5000,1492.0000,-38.327558_-11.354093,1042.0000,2653.5000,SC-24-Z-C,3188.0000,2525.0000,0.238673857283745,1,297999,SC-24-Z-C-II
1997.0000,1680.0000,-38.328994_-11.354811,1197.0000,2687.0000,SC-24-Z-C,3459.0000,2867.0000,0.514221417899420,1,297992,SC-24-Z-C-II
1794.0000,1529.0000,-38.328276_-11.356965,1105.0000,2286.0000,SC-24-Z-C,3017.0000,2556.0000,0.905639140975221,1,297951,SC-24-Z-C-II
2107.5000,1813.5000,-38.328994_-11.356247,1266.0000,3009.0000,SC-24-Z-C,3493.0000,2831.5000,0.538319890284906,1,297998,SC-24-Z-C-II
1281.0000,1164.0000,-38.329712_-11.354811,844.0000,2730.0000,SC-24-Z-C,2847.0000,2134.0000,0.122355840912847,1,297976,SC-24-Z-C-II
1831.0000,1612.0000,-38.328276_-11.354811,1142.5000,2377.5000,SC-24-Z-C,2968.0000,2448.0000,0.021527822969171,1,297945,SC-24-Z-C-II
1587.0000,1460.0000,-38.327199_-11.355888,988.0000,3095.0000,SC-24-Z-C,3007.0000,2227.0000,0.367544890302379,1,297949,SC-24-Z-C-II
1931.0000,1576.5000,-38.328635_-11.358401,1065.0000,2923.0000,SC-24-Z-C,3465.5000,2716.0000,0.637611304105667,1,297964,SC-24-Z-C-II
1817.5000,1491.0000,-38.327199_-11.359837,1022.0000,3109.0000,SC-24-Z-C,3161.5000,2457.0000,0.577773940366711,1,298001,SC-24-Z-C-II
1658.0000,1413.0000,-38.327558_-11.360196,890.5000,3134.5000,SC-24-Z-C,3419.5000,2623.0000,0.836118814107630,1,297956,SC-24-Z-C-II
1223.0000,1148.0000,-38.328635_-11.361632,755.0000,3317.0000,SC-24-Z-C,2336.0000,1539.0000,0.775382227549347,1,297982,SC-24-Z-C-II
1985.0000,1495.0000,-38.331148_-11.360914,914.0000,3248.0000,SC-24-Z-C,3536.0000,2720.0000,0.306363011514489,1,297986,SC-24-Z-C-II
1031.0000,972.0000,-38.331507_-11.360555,684.0000,3094.0000,SC-24-Z-C,2554.0000,1773.0000,0.282531930746847,1,297959,SC-24-Z-C-II
1269.0000,1204.0000,-38.32325_-11.353375,757.0000,2942.0000,SC-24-Z-C,3325.0000,2175.0000,0.554549362003788,1,297973,SC-24-Z-C-II
1258.0000,1095.5000,-38.485159_-11.241008,684.0000,2637.0000,SC-24-Z-C,2853.5000,2053.5000,0.507328611410376,1,298053,SC-24-Z-C-II
1309.0000,1076.0000,-38.516392_-11.106024,718.0000,2413.0000,SC-24-Z-C,3665.0000,2827.0000,0.860430530927155,1,271982,SC-24-Z-C-I
1601.0000,1483.0000,-38.509571_-11.10387,979.0000,3324.0000,SC-24-Z-C,3856.0000,2927.0000,0.243284582034444,1,271965,SC-24-Z-C-I
532.0000,521.5000,-38.508494_-11.104588,348.0000,1628.5000,SC-24-Z-C,1106.0000,694.0000,0.801974118431285,1,271995,SC-24-Z-C-I
1261.0000,1378.0000,-38.508494_-11.103511,799.0000,3746.0000,SC-24-Z-C,3558.0000,2165.0000,0.910724312575616,1,271950,SC-24-Z-C-I
1533.5000,1427.0000,-38.506699_-11.103511,888.5000,3475.0000,SC-24-Z-C,3655.5000,2571.0000,0.613008479286831,1,271988,SC-24-Z-C-I
1736.5000,1453.0000,-38.508135_-11.102434,844.0000,3522.0000,SC-24-Z-C,3744.0000,2774.5000,0.153043305743658,1,271990,SC-24-Z-C-I
1431.0000,1378.0000,-38.508853_-11.103511,824.0000,3528.0000,SC-24-Z-C,3558.0000,2165.0000,0.316451972622159,1,271996,SC-24-Z-C-I
1532.0000,1219.0000,-38.510289_-11.102434,704.0000,3191.0000,SC-24-Z-C,3856.0000,2984.0000,0.346322862184215,1,271961,SC-24-Z-C-I
1533.0000,1272.0000,-38.50993_-11.103152,727.0000,3168.0000,SC-24-Z-C,3601.0000,2674.0000,0.095565630382749,1,272008,SC-24-Z-C-I
1347.0000,1167.0000,-38.510648_-11.102075,696.0000,3220.0000,SC-24-Z-C,3117.0000,2230.0000,0.823233917328502,1,272006,SC-24-Z-C-I
1886.5000,1538.5000,-38.512084_-11.101357,1010.0000,2729.0000,SC-24-Z-C,3216.5000,2605.0000,0.248689491159027,1,271980,SC-24-Z-C-I
1683.0000,1497.0000,-38.511725_-11.103152,902.0000,3329.0000,SC-24-Z-C,3856.0000,2963.0000,0.351569625489000,1,271992,SC-24-Z-C-I
1962.0000,1588.0000,-38.511366_-11.104588,1094.0000,3300.0000,SC-24-Z-C,3900.0000,3101.0000,0.030417208164733,1,272005,SC-24-Z-C-I
2024.0000,1679.0000,-38.512802_-11.10387,1157.0000,3529.0000,SC-24-Z-C,4375.0000,3503.0000,0.328152525423486,1,271991,SC-24-Z-C-I
1441.0000,1283.5000,-38.514238_-11.104588,801.5000,2999.5000,SC-24-Z-C,3361.5000,2386.0000,0.215850138912718,1,271952,SC-24-Z-C-I
1992.0000,1514.5000,-38.514956_-11.104229,929.0000,3137.5000,SC-24-Z-C,4404.0000,3663.0000,0.055190157956992,1,271973,SC-24-Z-C-I
1473.0000,1242.0000,-38.516033_-11.10387,704.0000,2825.0000,SC-24-Z-C,3026.0000,2139.0000,0.994478975424790,1,272004,SC-24-Z-C-I
1607.0000,1382.0000,-38.516033_-11.103152,842.0000,2761.0000,SC-24-Z-C,2994.0000,2321.0000,0.647274315587066,1,271960,SC-24-Z-C-I
1753.0000,1460.0000,-38.515674_-11.102434,902.0000,2800.0000,SC-24-Z-C,3220.0000,2419.0000,0.982968843581637,1,271966,SC-24-Z-C-I
1835.0000,1445.0000,-38.514956_-11.102793,899.0000,2882.0000,SC-24-Z-C,3303.5000,2682.0000,0.340552594633292,1,272015,SC-24-Z-C-I
1149.5000,1013.5000,-38.514597_-11.102434,581.0000,2793.5000,SC-24-Z-C,2427.5000,1760.5000,0.452897364628469,1,272009,SC-24-Z-C-I
1304.0000,1101.0000,-38.514238_-11.102434,635.0000,2880.0000,SC-24-Z-C,2547.0000,2019.0000,0.188552227116425,1,271972,SC-24-Z-C-I
1993.5000,1501.5000,-38.513879_-11.102434,965.5000,2998.5000,SC-24-Z-C,3534.5000,2966.0000,0.031464451167722,1,272014,SC-24-Z-C-I
1165.5000,1014.0000,-38.516751_-11.100639,647.5000,2688.5000,SC-24-Z-C,2400.5000,1739.0000,0.333550546003845,1,271970,SC-24-Z-C-I
1337.5000,1058.0000,-38.51711_-11.100639,656.0000,2712.5000,SC-24-Z-C,2621.0000,1915.0000,0.662805258165273,1,272012,SC-24-Z-C-I
1607.0000,1289.0000,-38.516751_-11.102075,837.0000,2696.0000,SC-24-Z-C,3058.0000,2459.0000,0.545691156557842,1,271958,SC-24-Z-C-I
1247.0000,1045.5000,-38.518187_-11.10028,575.0000,2738.5000,SC-24-Z-C,2647.5000,2068.5000,0.939939940281866,1,271969,SC-24-Z-C-I
1451.5000,1229.5000,-38.518546_-11.10028,817.0000,2615.0000,SC-24-Z-C,2536.5000,1964.0000,0.757372968767839,1,272011,SC-24-Z-C-I
1171.5000,1018.0000,-38.519623_-11.10028,602.0000,2821.0000,SC-24-Z-C,2427.5000,1729.5000,0.931069169772337,1,271986,SC-24-Z-C-I
1521.5000,1323.5000,-38.521777_-11.099921,853.0000,2798.5000,SC-24-Z-C,2738.5000,2095.0000,0.028184992838855,1,272013,SC-24-Z-C-I
887.0000,900.5000,-38.5207_-11.100998,575.0000,1803.0000,SC-24-Z-C,2726.0000,1968.5000,0.256070307147557,1,271997,SC-24-Z-C-I
1463.5000,1206.0000,-38.520341_-11.102434,798.5000,2278.5000,SC-24-Z-C,3722.0000,3076.5000,0.094784123109296,1,271951,SC-24-Z-C-I
791.5000,696.0000,-38.519982_-11.103511,471.5000,1852.0000,SC-24-Z-C,1838.0000,1101.0000,0.616929049505845,1,272003,SC-24-Z-C-I
1662.5000,1249.0000,-38.519623_-11.103511,728.5000,2945.0000,SC-24-Z-C,3314.5000,2504.5000,0.671649852228551,1,271959,SC-24-Z-C-I
771.0000,772.0000,-38.518905_-11.102434,543.0000,3391.0000,SC-24-Z-C,2483.0000,1543.0000,0.825346435845930,1,271989,SC-24-Z-C-I
1418.0000,1242.0000,-38.517828_-11.102793,727.0000,2761.0000,SC-24-Z-C,2739.0000,2185.0000,0.755412977953733,1,271964,SC-24-Z-C-I
1613.5000,1289.5000,-38.517828_-11.103152,732.0000,2458.5000,SC-24-Z-C,2739.5000,2208.5000,0.592987742836048,1,272007,SC-24-Z-C-I
1297.0000,1028.0000,-38.516751_-11.102434,676.0000,2454.0000,SC-24-Z-C,2387.0000,1809.0000,0.905164065452056,1,272001,SC-24-Z-C-I
1089.0000,943.0000,-38.517828_-11.105665,523.0000,2739.0000,SC-24-Z-C,2608.0000,1810.0000,0.637458518525358,1,272010,SC-24-Z-C-I
1013.0000,845.5000,-38.518905_-11.104947,517.5000,2539.0000,SC-24-Z-C,2332.0000,1605.0000,0.821077115699346,1,271967,SC-24-Z-C-I
1559.0000,1222.0000,-38.518905_-11.106383,727.0000,2836.0000,SC-24-Z-C,3092.0000,2471.5000,0.799485761773224,1,271949,SC-24-Z-C-I
1143.0000,1076.0000,-38.517469_-11.106383,597.0000,3433.0000,SC-24-Z-C,2971.0000,2019.0000,0.314749237251730,1,272020,SC-24-Z-C-I
1898.0000,1569.0000,-38.518187_-11.107101,910.0000,3592.0000,SC-24-Z-C,4175.0000,3182.0000,0.142314402373408,1,271994,SC-24-Z-C-I
1835.0000,1336.0000,-38.519264_-11.108896,750.0000,3191.0000,SC-24-Z-C,4080.0000,3232.0000,0.266827684752473,1,271954,SC-24-Z-C-I
1228.0000,1148.0000,-38.5207_-11.105665,705.0000,2990.0000,SC-24-Z-C,3697.0000,2643.0000,0.601063694726679,1,271968,SC-24-Z-C-I
2330.0000,1724.0000,-38.524649_-11.101357,1095.0000,3250.0000,SC-24-Z-C,4112.0000,3332.0000,0.919874996043414,1,272019,SC-24-Z-C-I
2362.0000,1710.0000,-38.525367_-11.102434,955.0000,3591.0000,SC-24-Z-C,5006.0000,3927.0000,0.802643162840328,1,271977,SC-24-Z-C-I
1607.0000,1336.0000,-38.523213_-11.102793,728.0000,3341.0000,SC-24-Z-C,3857.0000,2735.0000,0.905263430060743,1,271984,SC-24-Z-C-I
1456.0000,1289.0000,-38.521777_-11.102793,796.0000,2990.0000,SC-24-Z-C,3952.0000,2872.0000,0.958515804897096,1,271963,SC-24-Z-C-I
1662.5000,1359.0000,-38.523931_-11.100639,822.5000,2881.5000,SC-24-Z-C,3085.0000,2412.0000,0.420522859871265,1,271962,SC-24-Z-C-I
1190.0000,1077.0000,-38.523213_-11.100998,654.0000,2858.5000,SC-24-Z-C,2789.0000,2016.5000,0.092259225096074,1,271978,SC-24-Z-C-I
1493.0000,1336.0000,-38.523572_-11.101357,819.0000,3300.0000,SC-24-Z-C,3473.0000,2597.0000,0.288143954949778,1,272022,SC-24-Z-C-I
1266.0000,1054.0000,-38.522136_-11.101716,704.0000,2553.0000,SC-24-Z-C,3058.0000,2452.0000,0.832762209875887,1,271981,SC-24-Z-C-I
1246.5000,1077.0000,-38.521777_-11.099562,636.5000,2980.0000,SC-24-Z-C,2550.5000,1883.0000,0.004196682268343,1,271971,SC-24-Z-C-I
1344.0000,1141.0000,-38.524649_-11.10028,730.5000,3168.0000,SC-24-Z-C,3159.0000,2284.0000,0.228220082306716,1,271979,SC-24-Z-C-I
1114.5000,1022.0000,-38.522495_-11.09669,593.0000,2689.0000,SC-24-Z-C,3182.5000,2308.0000,0.140939475145397,1,271955,SC-24-Z-C-I
1201.0000,1069.0000,-38.522854_-11.09669,607.0000,2786.5000,SC-24-Z-C,3217.0000,2281.5000,0.926085491030427,1,271983,SC-24-Z-C-I
1450.5000,1166.5000,-38.521777_-11.097767,682.0000,2836.0000,SC-24-Z-C,3228.5000,2396.5000,0.023807664307744,1,271999,SC-24-Z-C-I
883.5000,943.5000,-38.521418_-11.098485,539.0000,3389.0000,SC-24-Z-C,2641.0000,1592.0000,0.703221297148143,1,271956,SC-24-Z-C-I
1021.5000,864.5000,-38.519623_-11.098485,538.0000,2542.5000,SC-24-Z-C,2436.5000,1715.5000,0.599298206469970,1,272016,SC-24-Z-C-I
1477.0000,1222.0000,-38.520341_-11.098844,755.0000,2654.0000,SC-24-Z-C,2866.5000,2242.0000,0.612180925632656,1,271974,SC-24-Z-C-I
1697.5000,1420.0000,-38.518546_-11.098126,871.0000,2915.0000,SC-24-Z-C,2980.5000,2278.5000,0.251280071154462,1,271953,SC-24-Z-C-I
1006.0000,1007.0000,-38.516751_-11.092023,670.0000,3486.0000,SC-24-Z-C,2882.0000,1876.0000,0.117469824998790,1,272050,SC-24-Z-C-I
1552.5000,1297.0000,-38.514956_-11.090228,810.0000,2882.0000,SC-24-Z-C,2857.0000,2130.5000,0.871884252649072,1,272051,SC-24-Z-C-I
1225.0000,1108.0000,-38.514597_-11.091305,608.0000,3159.0000,SC-24-Z-C,2593.0000,1829.0000,0.927854224259068,1,272040,SC-24-Z-C-I
962.0000,821.0000,-38.510648_-11.091664,589.0000,3040.0000,SC-24-Z-C,2436.0000,1789.0000,0.754796222228111,1,272042,SC-24-Z-C-I
1947.0000,1522.0000,-38.508135_-11.091305,887.0000,3066.0000,SC-24-Z-C,3568.0000,2734.0000,0.662445883506115,1,272047,SC-24-Z-C-I
1141.0000,1054.0000,-38.507776_-11.090587,567.0000,2890.0000,SC-24-Z-C,2710.0000,1936.0000,0.850475695526375,1,272025,SC-24-Z-C-I
1932.0000,1536.0000,-38.50634_-11.092023,1001.0000,3545.0000,SC-24-Z-C,4525.0000,3597.0000,0.153044921273633,1,272027,SC-24-Z-C-I
1932.0000,1536.0000,-38.506699_-11.092023,1001.0000,3545.0000,SC-24-Z-C,4525.0000,3597.0000,0.126870874046490,1,272041,SC-24-Z-C-I
1718.5000,1403.5000,-38.508135_-11.0931,841.0000,3117.0000,SC-24-Z-C,3038.0000,2271.5000,0.381782420851054,1,272052,SC-24-Z-C-I
1480.0000,1300.5000,-38.508494_-11.094536,809.5000,3336.0000,SC-24-Z-C,3659.5000,2650.0000,0.724845349376929,1,272036,SC-24-Z-C-I
1006.0000,972.0000,-38.507417_-11.094177,543.0000,3299.0000,SC-24-Z-C,2515.0000,1863.0000,0.574792722349236,1,272044,SC-24-Z-C-I
1493.0000,1271.0000,-38.506699_-11.094177,721.0000,2785.0000,SC-24-Z-C,3122.0000,2321.0000,0.720074117536039,1,272030,SC-24-Z-C-I
2129.0000,1835.5000,-38.509212_-11.094536,1268.5000,3336.0000,SC-24-Z-C,3753.0000,2665.5000,0.991547221204681,1,272029,SC-24-Z-C-I
1569.0000,1430.0000,-38.508853_-11.095254,979.0000,3212.0000,SC-24-Z-C,3239.0000,2165.0000,0.110694868005732,1,272043,SC-24-Z-C-I
1287.0000,1114.5000,-38.510648_-11.095972,717.0000,2664.0000,SC-24-Z-C,2461.5000,1903.0000,0.818148230542142,1,272039,SC-24-Z-C-I
2061.0000,1780.0000,-38.510648_-11.093459,1160.0000,3159.0000,SC-24-Z-C,3235.0000,2382.0000,0.164596790993708,1,272034,SC-24-Z-C-I
1672.0000,1416.0000,-38.510289_-11.093818,875.5000,2874.5000,SC-24-Z-C,2774.5000,2199.5000,0.710754691326528,1,272049,SC-24-Z-C-I
1532.0000,1195.0000,-38.509212_-11.092382,680.0000,3113.0000,SC-24-Z-C,3472.0000,2689.0000,0.662935431379131,1,272032,SC-24-Z-C-I
1607.0000,1289.0000,-38.511007_-11.092023,773.0000,3039.0000,SC-24-Z-C,2978.0000,1875.0000,0.739720870987424,1,272028,SC-24-Z-C-I
2235.0000,1779.0000,-38.512084_-11.092741,1069.0000,3494.0000,SC-24-Z-C,3487.0000,2572.0000,0.584380183600904,1,272038,SC-24-Z-C-I
1397.0000,1070.0000,-38.511725_-11.0931,663.0000,3008.0000,SC-24-Z-C,2315.0000,1652.0000,0.036373651793440,1,272031,SC-24-Z-C-I
1842.5000,1430.0000,-38.51352_-11.0931,868.0000,3193.0000,SC-24-Z-C,3033.0000,2170.5000,0.886163328458388,1,272053,SC-24-Z-C-I
1683.0000,1289.0000,-38.514597_-11.091664,727.0000,3168.0000,SC-24-Z-C,3441.0000,2429.0000,0.462065245279172,1,272026,SC-24-Z-C-I
931.0000,832.0000,-38.51352_-11.094536,547.0000,2539.0000,SC-24-Z-C,1989.0000,1276.0000,0.690822282688533,1,272037,SC-24-Z-C-I
1047.0000,927.0000,-38.513161_-11.094177,640.0000,2638.0000,SC-24-Z-C,2026.0000,1339.0000,0.292766386096766,1,272046,SC-24-Z-C-I
1009.0000,832.0000,-38.512084_-11.095254,640.0000,2677.0000,SC-24-Z-C,2047.0000,1321.0000,0.232235002755157,1,272035,SC-24-Z-C-I
1758.5000,1463.0000,-38.512802_-11.098126,969.0000,2544.0000,SC-24-Z-C,2953.5000,2374.5000,0.651325712910516,1,272000,SC-24-Z-C-I
1190.0000,943.0000,-38.515315_-11.09669,499.0000,1535.0000,SC-24-Z-C,793.0000,537.0000,0.523105207219511,1,272023,SC-24-Z-C-I
1653.5000,1232.0000,-38.516033_-11.097767,694.5000,1863.5000,SC-24-Z-C,934.0000,811.5000,0.017900587363406,1,272024,SC-24-Z-C-I
1183.5000,1002.0000,-38.514238_-11.098844,619.5000,2098.5000,SC-24-Z-C,2183.5000,1565.0000,0.731720912426575,1,271993,SC-24-Z-C-I
1106.0000,947.5000,-38.514956_-11.099562,575.5000,2755.5000,SC-24-Z-C,2172.5000,1581.5000,0.251943277920097,1,271987,SC-24-Z-C-I
1872.0000,1476.0000,-38.513161_-11.10028,932.0000,2553.0000,SC-24-Z-C,3377.0000,2872.0000,0.566221443303082,1,272017,SC-24-Z-C-I
1092.0000,920.0000,-38.512443_-11.098485,591.0000,2665.0000,SC-24-Z-C,2743.5000,1912.5000,0.676777614540005,1,271957,SC-24-Z-C-I
1167.5000,1018.0000,-38.513161_-11.099203,603.0000,3005.0000,SC-24-Z-C,3014.5000,2177.0000,0.267967065568044,1,271975,SC-24-Z-C-I
1644.0000,1429.0000,-38.512084_-11.098844,864.0000,3024.0000,SC-24-Z-C,3504.0000,2689.0000,0.593679974234761,1,272002,SC-24-Z-C-I
1590.0000,1382.0000,-38.511366_-11.099562,796.0000,2926.0000,SC-24-Z-C,3441.0000,2769.0000,0.513442311628638,1,272018,SC-24-Z-C-I
1190.0000,960.0000,-38.512084_-11.100998,589.0000,2761.0000,SC-24-Z-C,2579.0000,2047.0000,0.473583988767032,1,271976,SC-24-Z-C-I
1275.5000,1204.0000,-38.50993_-11.10028,713.0000,3072.0000,SC-24-Z-C,3261.0000,2315.5000,0.357911225340663,1,271985,SC-24-Z-C-I
1260.0000,1014.0000,-38.505622_-11.094536,665.0000,2843.5000,SC-24-Z-C,2695.0000,2020.0000,0.320402383412467,1,272048,SC-24-Z-C-I
1189.0000,1074.0000,-38.504904_-11.0931,704.0000,2649.0000,SC-24-Z-C,2579.0000,1887.0000,0.990406949336012,1,272033,SC-24-Z-C-I
1746.0000,1425.5000,-38.504545_-11.092382,971.5000,2999.5000,SC-24-Z-C,3694.5000,2789.5000,0.178992801692230,1,272045,SC-24-Z-C-I
1341.0000,1157.5000,-38.505263_-11.103152,750.5000,2807.5000,SC-24-Z-C,3274.0000,2307.5000,0.549085132959052,1,272021,SC-24-Z-C-I
2169.5000,1519.0000,-38.430232_-11.043558,885.5000,4166.0000,SC-24-Z-C,4642.0000,3584.5000,0.138111684299288,1,298098,SC-24-Z-C-II
1589.5000,1195.5000,-38.430591_-11.04284,719.0000,3646.5000,SC-24-Z-C,4018.5000,2911.0000,0.943776869282514,1,298101,SC-24-Z-C-II
1838.5000,1495.5000,-38.428437_-11.042122,950.0000,3793.0000,SC-24-Z-C,4677.0000,3557.0000,0.547009752174476,1,298100,SC-24-Z-C-II
1901.5000,1605.5000,-38.428078_-11.039968,1073.0000,3624.5000,SC-24-Z-C,3696.5000,2628.0000,0.553382342870255,1,298093,SC-24-Z-C-II
1473.5000,1369.0000,-38.428437_-11.039968,858.5000,3406.0000,SC-24-Z-C,3136.0000,2143.0000,0.099456548599212,1,298099,SC-24-Z-C-II
1642.0000,1340.0000,-38.43095_-11.038891,857.0000,2936.0000,SC-24-Z-C,3250.0000,2506.0000,0.495740073594760,1,298096,SC-24-Z-C-II
1711.0000,1366.5000,-38.430591_-11.039968,817.0000,3113.0000,SC-24-Z-C,3597.5000,2739.0000,0.613289838676145,1,298095,SC-24-Z-C-II
2420.0000,1968.0000,-38.432386_-11.038891,1289.0000,3079.0000,SC-24-Z-C,3762.0000,3193.0000,0.947908278064039,1,298097,SC-24-Z-C-II
1595.0000,1278.5000,-38.432386_-11.041045,745.5000,3004.0000,SC-24-Z-C,3317.5000,2561.0000,0.796170236454095,1,298094,SC-24-Z-C-II
1604.0000,1199.0000,-38.484441_-11.232751,673.0000,3012.0000,SC-24-Z-C,3656.0000,2597.0000,0.838840713625466,1,298060,SC-24-Z-C-II
1405.0000,1035.0000,-38.482646_-11.232751,677.0000,3148.0000,SC-24-Z-C,3668.0000,2658.0000,0.155943675954721,1,298023,SC-24-Z-C-II
1799.0000,1360.0000,-38.482646_-11.234187,880.0000,2791.0000,SC-24-Z-C,3457.0000,2783.0000,0.393264530549891,1,298090,SC-24-Z-C-II
1556.0000,1170.0000,-38.483723_-11.233469,600.0000,2830.0000,SC-24-Z-C,3421.0000,2442.0000,0.008453553439916,1,298029,SC-24-Z-C-II
1130.5000,939.5000,-38.484082_-11.233828,520.5000,2758.0000,SC-24-Z-C,2919.5000,1841.5000,0.236981908523815,1,298092,SC-24-Z-C-II
1814.5000,1418.0000,-38.482646_-11.235264,903.5000,2847.0000,SC-24-Z-C,3393.5000,2678.5000,0.626668066053793,1,298032,SC-24-Z-C-II
1577.0000,1185.5000,-38.482287_-11.235623,745.0000,2907.0000,SC-24-Z-C,3283.5000,2306.5000,0.177336078903308,1,298082,SC-24-Z-C-II
1816.0000,1323.0000,-38.482287_-11.234905,858.0000,2798.0000,SC-24-Z-C,3500.0000,2754.0000,0.250054081777813,1,298020,SC-24-Z-C-II
1723.0000,1293.0000,-38.481569_-11.234546,774.0000,3012.0000,SC-24-Z-C,3826.0000,2847.0000,0.537909266947334,1,298072,SC-24-Z-C-II
1684.5000,1260.5000,-38.479774_-11.235982,708.5000,3029.5000,SC-24-Z-C,3580.5000,2777.5000,0.430357776084924,1,298046,SC-24-Z-C-II
1483.5000,1107.5000,-38.475825_-11.2367,631.5000,3096.0000,SC-24-Z-C,3373.0000,2506.0000,0.373689943758203,1,298050,SC-24-Z-C-II
1042.5000,859.0000,-38.47403_-11.2367,507.0000,3051.5000,SC-24-Z-C,2650.0000,1689.5000,0.025816586477293,1,298063,SC-24-Z-C-II
2027.0000,1465.0000,-38.472235_-11.245316,836.0000,3302.0000,SC-24-Z-C,4435.0000,3425.0000,0.854366455189740,1,298026,SC-24-Z-C-II
1449.0000,1277.0000,-38.471876_-11.246034,715.0000,2777.0000,SC-24-Z-C,3384.0000,2535.0000,0.162374194103225,1,298087,SC-24-Z-C-II
1900.0000,1422.0000,-38.473312_-11.245316,836.0000,2932.0000,SC-24-Z-C,3881.0000,3084.0000,0.539404609961838,1,298062,SC-24-Z-C-II
1461.0000,1153.5000,-38.473312_-11.244598,728.0000,3031.5000,SC-24-Z-C,3717.0000,2651.5000,0.183485169299448,1,298027,SC-24-Z-C-II
1476.0000,1117.0000,-38.47403_-11.243162,661.0000,3209.0000,SC-24-Z-C,4066.0000,2909.0000,0.520331525892793,1,298045,SC-24-Z-C-II
1434.0000,1104.0000,-38.473671_-11.24388,616.0000,3116.0000,SC-24-Z-C,3764.0000,2783.0000,0.456673014002625,1,298088,SC-24-Z-C-II
1500.0000,1160.5000,-38.47403_-11.239572,653.5000,3026.0000,SC-24-Z-C,4265.5000,3203.0000,0.453492616739340,1,298042,SC-24-Z-C-II
1469.0000,1160.5000,-38.473312_-11.24029,697.5000,2912.0000,SC-24-Z-C,4224.0000,3089.5000,0.630557801743039,1,298057,SC-24-Z-C-II
1428.0000,1156.0000,-38.472594_-11.239572,715.0000,3023.0000,SC-24-Z-C,3859.0000,2738.0000,0.701982910220982,1,298033,SC-24-Z-C-II
1837.0000,1257.0000,-38.472235_-11.237777,766.0000,3163.0000,SC-24-Z-C,4467.0000,3388.0000,0.665017361867814,1,298038,SC-24-Z-C-II
2078.0000,1379.5000,-38.475466_-11.237059,723.5000,3121.5000,SC-24-Z-C,4244.0000,3359.0000,0.704567668187999,1,298067,SC-24-Z-C-II
1623.0000,1248.0000,-38.476902_-11.238136,760.5000,3151.0000,SC-24-Z-C,4149.0000,3222.0000,0.534196465800082,1,298061,SC-24-Z-C-II
2025.0000,1526.0000,-38.476543_-11.238854,823.0000,2877.0000,SC-24-Z-C,4307.0000,3444.0000,0.884275930232804,1,298021,SC-24-Z-C-II
1717.5000,1203.5000,-38.474748_-11.239931,711.5000,3112.0000,SC-24-Z-C,4333.0000,3356.0000,0.221728796908015,1,298024,SC-24-Z-C-II
1738.0000,1279.0000,-38.475466_-11.239572,738.0000,3195.0000,SC-24-Z-C,4349.0000,3362.0000,0.759379483913610,1,298085,SC-24-Z-C-II
1519.0000,1110.0000,-38.474748_-11.241008,616.0000,3244.0000,SC-24-Z-C,4159.0000,3013.0000,0.013000525860868,1,298054,SC-24-Z-C-II
1517.5000,1162.0000,-38.475825_-11.240649,686.5000,3030.0000,SC-24-Z-C,3606.0000,2851.5000,0.054964115303573,1,298066,SC-24-Z-C-II
1268.0000,1011.0000,-38.476543_-11.239931,580.0000,2918.0000,SC-24-Z-C,3508.0000,2766.0000,0.336664740275741,1,298084,SC-24-Z-C-II
2050.5000,1538.0000,-38.479056_-11.240649,948.5000,3256.5000,SC-24-Z-C,3855.5000,3170.0000,0.042854280896287,1,298043,SC-24-Z-C-II
1708.5000,1288.5000,-38.479056_-11.239931,735.5000,2819.0000,SC-24-Z-C,3219.0000,2587.0000,0.305682040839978,1,298065,SC-24-Z-C-II
