red,green,code,blue,nir,maingrid,swir1,swir2,randomc,value,OGC_FID,subgrid
294.0000,355.0000,,285.0000,2512.0000,SF-23-Y-C,957.0000,365.0000,0.232529730679678,0,173029,SF-23-Y-C-IV
299.0000,342.0000,,245.0000,2578.0000,SF-23-Y-C,824.0000,268.0000,0.579661975701396,0,172903,SF-23-Y-C-IV
365.0000,438.0000,,282.5000,2625.5000,SF-23-Y-C,1278.0000,507.5000,0.477020584204356,0,172930,SF-23-Y-C-IV
825.0000,796.0000,,479.5000,2594.5000,SF-23-Y-C,2368.5000,1302.0000,0.475765213879067,0,172863,SF-23-Y-C-IV
331.5000,381.0000,,303.0000,3005.5000,SF-23-Y-C,955.5000,290.0000,0.402344365238405,0,172970,SF-23-Y-C-IV
751.0000,713.5000,,460.0000,2811.5000,SF-23-Y-C,2269.0000,1203.0000,0.275084974685298,0,172920,SF-23-Y-C-IV
640.5000,581.5000,,382.0000,2296.5000,SF-23-Y-C,1877.5000,1000.5000,0.126933477892861,0,172901,SF-23-Y-C-IV
762.0000,758.0000,,463.0000,3019.0000,SF-23-Y-C,2506.0000,1181.0000,0.406493078050348,0,172950,SF-23-Y-C-IV
813.0000,755.0000,,436.0000,2631.0000,SF-23-Y-C,2654.0000,1340.0000,0.900148686951682,0,172890,SF-23-Y-C-IV
1101.0000,883.0000,,498.0000,2795.0000,SF-23-Y-C,2482.0000,1477.0000,0.194291329536718,0,173023,SF-23-Y-C-IV
1082.5000,973.0000,,565.5000,2339.0000,SF-23-Y-C,2618.5000,1526.0000,0.354395299743239,0,172941,SF-23-Y-C-IV
851.0000,806.0000,,503.0000,2477.0000,SF-23-Y-C,2351.0000,1338.0000,0.285392158068599,0,172886,SF-23-Y-C-IV
1095.0000,929.0000,,577.0000,2558.0000,SF-23-Y-C,3379.0000,2193.0000,0.790894260920726,0,172992,SF-23-Y-C-IV
1075.0000,1029.0000,,607.0000,2800.0000,SF-23-Y-C,3122.0000,1750.0000,0.239185056006325,0,172894,SF-23-Y-C-IV
465.0000,537.0000,,306.0000,2100.0000,SF-23-Y-C,1213.0000,546.0000,0.587264472634156,0,172893,SF-23-Y-C-IV
358.0000,450.0000,,297.0000,1849.0000,SF-23-Y-C,912.0000,529.0000,0.313371828021427,0,173049,SF-23-Y-C-IV
569.5000,578.5000,,392.5000,2321.5000,SF-23-Y-C,1690.0000,819.0000,0.890203736967365,0,172951,SF-23-Y-C-IV
687.0000,598.0000,,372.5000,2282.0000,SF-23-Y-C,1526.5000,828.0000,0.316208382289399,0,172871,SF-23-Y-C-IV
416.5000,405.5000,,290.5000,2529.0000,SF-23-Y-C,1213.0000,482.0000,0.869112636493536,0,172942,SF-23-Y-C-IV
863.5000,809.0000,,465.5000,2719.5000,SF-23-Y-C,2658.0000,1345.0000,0.750289345307553,0,172985,SF-23-Y-C-IV
393.0000,455.0000,,281.0000,2940.0000,SF-23-Y-C,1475.0000,581.0000,0.268958995068693,0,173025,SF-23-Y-C-IV
638.0000,684.0000,,358.5000,2597.5000,SF-23-Y-C,2146.0000,990.0000,0.701357386383981,0,172927,SF-23-Y-C-IV
405.5000,469.5000,,294.5000,2699.5000,SF-23-Y-C,1438.5000,587.5000,0.366493669495952,0,172875,SF-23-Y-C-IV
649.0000,655.0000,,406.0000,2524.0000,SF-23-Y-C,2119.0000,1137.0000,0.779902528068924,0,172867,SF-23-Y-C-IV
621.0000,568.0000,,366.0000,2905.0000,SF-23-Y-C,1866.0000,988.0000,0.641520815613142,0,172865,SF-23-Y-C-IV
684.0000,736.0000,,426.0000,2455.0000,SF-23-Y-C,2072.0000,1096.0000,0.565041836616611,0,172936,SF-23-Y-C-IV
345.0000,379.0000,,284.0000,1992.0000,SF-23-Y-C,1314.0000,500.5000,0.449791081959263,0,172983,SF-23-Y-C-IV
509.0000,531.5000,,339.0000,2350.5000,SF-23-Y-C,1627.5000,783.0000,0.535458881973366,0,172968,SF-23-Y-C-IV
1218.5000,933.0000,,560.0000,2722.0000,SF-23-Y-C,2968.5000,1979.5000,0.247264179651851,0,172938,SF-23-Y-C-IV
910.5000,754.5000,,525.5000,2764.5000,SF-23-Y-C,2518.5000,1502.5000,0.980165225216304,0,172921,SF-23-Y-C-IV
704.5000,748.5000,,406.0000,2763.5000,SF-23-Y-C,1886.0000,832.5000,0.871962684673010,0,172872,SF-23-Y-C-IV
237.0000,287.0000,,208.0000,1371.0000,SF-23-Y-C,622.0000,311.0000,0.990030989537754,0,173028,SF-23-Y-C-IV
571.0000,512.0000,,349.0000,2002.0000,SF-23-Y-C,1480.0000,786.0000,0.248248161635961,0,173026,SF-23-Y-C-IV
678.0000,730.0000,,469.0000,2690.0000,SF-23-Y-C,2252.0000,1069.5000,0.435667020148786,0,172868,SF-23-Y-C-IV
608.0000,609.0000,,400.5000,2215.5000,SF-23-Y-C,1571.5000,858.0000,0.659465417277175,0,172999,SF-23-Y-C-IV
415.0000,449.5000,,307.5000,2425.0000,SF-23-Y-C,1520.5000,686.5000,0.812555226609339,0,172943,SF-23-Y-C-IV
287.5000,350.5000,,246.0000,2275.5000,SF-23-Y-C,756.5000,293.0000,0.676605620413694,0,172907,SF-23-Y-C-IV
589.5000,583.5000,,391.0000,3148.5000,SF-23-Y-C,1577.0000,752.0000,0.778465308362600,0,172981,SF-23-Y-C-IV
475.0000,574.5000,,349.5000,2409.0000,SF-23-Y-C,1705.0000,739.5000,0.488062527326944,0,172891,SF-23-Y-C-IV
458.0000,486.5000,,331.5000,2387.0000,SF-23-Y-C,1384.5000,595.5000,0.377670875638917,0,173009,SF-23-Y-C-IV
425.0000,500.0000,,307.0000,2114.0000,SF-23-Y-C,1180.0000,664.0000,0.131753554627232,0,172969,SF-23-Y-C-IV
316.0000,346.0000,,285.0000,2782.5000,SF-23-Y-C,938.0000,315.5000,0.053032010860531,0,172856,SF-23-Y-C-IV
544.0000,598.0000,,369.0000,2143.0000,SF-23-Y-C,2284.0000,1202.0000,0.841292643312885,0,173020,SF-23-Y-C-IV
459.0000,517.0000,,329.5000,3089.5000,SF-23-Y-C,1784.0000,792.0000,0.997880521888965,0,172960,SF-23-Y-C-IV
586.5000,634.5000,,377.5000,2908.0000,SF-23-Y-C,1917.5000,968.0000,0.281528860386324,0,172898,SF-23-Y-C-IV
428.0000,519.0000,,364.0000,2559.5000,SF-23-Y-C,1479.0000,689.5000,0.676764429884596,0,172991,SF-23-Y-C-IV
668.0000,691.0000,,404.0000,3017.0000,SF-23-Y-C,2043.0000,1028.0000,0.899122164125421,0,172870,SF-23-Y-C-IV
525.0000,524.0000,,333.0000,1810.0000,SF-23-Y-C,1380.0000,631.0000,0.517878392274650,0,172888,SF-23-Y-C-IV
366.0000,439.0000,,314.0000,2326.0000,SF-23-Y-C,1271.0000,550.0000,0.849050186756875,0,172859,SF-23-Y-C-IV
761.0000,706.5000,,399.0000,2419.5000,SF-23-Y-C,2039.0000,1120.5000,0.435949393107676,0,172919,SF-23-Y-C-IV
750.0000,670.0000,,375.0000,2055.0000,SF-23-Y-C,2114.0000,1210.0000,0.131182150227546,0,172996,SF-23-Y-C-IV
600.5000,600.0000,,365.0000,2373.0000,SF-23-Y-C,1861.0000,955.5000,0.644854349489086,0,172913,SF-23-Y-C-IV
734.0000,692.0000,,405.0000,2436.0000,SF-23-Y-C,1714.0000,871.0000,0.868211759483833,0,173039,SF-23-Y-C-IV
279.0000,351.0000,,226.0000,2915.0000,SF-23-Y-C,899.0000,312.0000,0.011963257976247,0,173021,SF-23-Y-C-IV
870.5000,826.5000,,518.0000,2809.5000,SF-23-Y-C,2777.0000,1414.5000,0.132895048284677,0,172911,SF-23-Y-C-IV
885.0000,894.0000,,502.0000,3196.0000,SF-23-Y-C,2992.0000,1519.0000,0.920192621536040,0,173005,SF-23-Y-C-IV
890.5000,888.0000,,525.0000,3515.0000,SF-23-Y-C,3188.5000,1602.0000,0.992061807002308,0,172908,SF-23-Y-C-IV
526.0000,564.0000,,350.0000,2743.0000,SF-23-Y-C,1646.0000,693.0000,0.956933495387864,0,173040,SF-23-Y-C-IV
372.0000,409.5000,,273.0000,3200.0000,SF-23-Y-C,1252.5000,520.0000,0.043987100813329,0,172971,SF-23-Y-C-IV
801.0000,673.0000,,377.0000,2762.5000,SF-23-Y-C,2289.0000,1251.5000,0.326766624536683,0,172986,SF-23-Y-C-IV
411.0000,505.0000,,307.0000,1926.5000,SF-23-Y-C,1258.5000,592.0000,0.587168416575705,0,173038,SF-23-Y-C-IV
764.5000,739.5000,,388.0000,2655.5000,SF-23-Y-C,2360.0000,1253.5000,0.352501039488166,0,172880,SF-23-Y-C-IV
653.0000,588.0000,,354.0000,2348.0000,SF-23-Y-C,2020.0000,998.0000,0.829763436981283,0,173015,SF-23-Y-C-IV
583.5000,611.5000,,381.5000,2550.0000,SF-23-Y-C,2053.0000,931.0000,0.725292753555137,0,172982,SF-23-Y-C-IV
796.0000,655.0000,,397.5000,2526.5000,SF-23-Y-C,2143.0000,1342.0000,0.296366134797247,0,172958,SF-23-Y-C-IV
428.0000,509.0000,,327.0000,2742.0000,SF-23-Y-C,1458.0000,667.0000,0.248596876815796,0,172987,SF-23-Y-C-IV
679.0000,692.0000,,410.0000,2531.0000,SF-23-Y-C,2096.0000,977.0000,0.242450298023862,0,172861,SF-23-Y-C-IV
910.0000,747.0000,,434.0000,1971.0000,SF-23-Y-C,2387.0000,1631.0000,0.335414145733233,0,172948,SF-23-Y-C-IV
424.0000,423.0000,,271.0000,1970.0000,SF-23-Y-C,1270.0000,592.0000,0.639305120578664,0,172899,SF-23-Y-C-IV
1264.0000,1038.0000,,632.0000,2857.0000,SF-23-Y-C,3605.0000,2587.0000,0.545263347788039,0,172959,SF-23-Y-C-IV
644.0000,653.0000,,405.0000,2599.0000,SF-23-Y-C,2003.0000,959.0000,0.213627717398808,0,173017,SF-23-Y-C-IV
314.0000,393.0000,,250.0000,2846.5000,SF-23-Y-C,1229.5000,470.5000,0.067142971433706,0,172980,SF-23-Y-C-IV
904.0000,819.0000,,499.0000,2723.0000,SF-23-Y-C,2552.0000,1485.0000,0.271785156787837,0,173004,SF-23-Y-C-IV
615.0000,653.0000,,388.0000,2250.0000,SF-23-Y-C,2034.0000,959.0000,0.131565234363216,0,172883,SF-23-Y-C-IV
1018.0000,896.0000,,544.0000,2906.0000,SF-23-Y-C,3036.0000,1664.0000,0.793773671486800,0,172966,SF-23-Y-C-IV
553.0000,620.0000,,376.0000,2767.0000,SF-23-Y-C,1987.0000,897.0000,0.358688066361802,0,172866,SF-23-Y-C-IV
1000.0000,863.0000,,559.0000,2660.0000,SF-23-Y-C,2986.5000,1911.5000,0.041158193480911,0,172917,SF-23-Y-C-IV
789.0000,842.5000,,456.5000,3187.5000,SF-23-Y-C,2675.0000,1253.0000,0.705200794388302,0,173012,SF-23-Y-C-IV
332.0000,428.0000,,295.0000,2892.0000,SF-23-Y-C,1352.0000,552.0000,0.763879112015640,0,172965,SF-23-Y-C-IV
330.0000,384.0000,,272.0000,1948.0000,SF-23-Y-C,1117.0000,498.0000,0.363467319498711,0,172931,SF-23-Y-C-IV
379.5000,405.5000,,296.0000,2092.0000,SF-23-Y-C,1110.0000,468.0000,0.773690818038093,0,172990,SF-23-Y-C-IV
679.0000,606.0000,,427.5000,2274.5000,SF-23-Y-C,2314.0000,1252.5000,0.203361722875230,0,173041,SF-23-Y-C-IV
586.0000,581.0000,,369.0000,2410.0000,SF-23-Y-C,1757.0000,845.0000,0.160332803684971,0,173019,SF-23-Y-C-IV
613.5000,593.5000,,381.0000,2255.0000,SF-23-Y-C,1873.5000,973.5000,0.743967259854299,0,172939,SF-23-Y-C-IV
521.0000,481.0000,,342.0000,2761.0000,SF-23-Y-C,1621.0000,702.0000,0.282940866225439,0,173037,SF-23-Y-C-IV
767.0000,702.0000,,494.0000,2613.0000,SF-23-Y-C,2478.0000,1491.0000,0.672828919837282,0,172860,SF-23-Y-C-IV
523.0000,511.5000,,375.5000,2173.5000,SF-23-Y-C,1803.5000,870.0000,0.990910946526389,0,172885,SF-23-Y-C-IV
290.5000,363.5000,,235.0000,1807.5000,SF-23-Y-C,883.5000,348.0000,0.976498554235147,0,173032,SF-23-Y-C-IV
822.5000,784.0000,,471.0000,2832.5000,SF-23-Y-C,2621.0000,1378.0000,0.697294085756661,0,173007,SF-23-Y-C-IV
585.5000,577.0000,,376.5000,2142.5000,SF-23-Y-C,1709.5000,970.0000,0.223756726628895,0,172877,SF-23-Y-C-IV
652.0000,620.0000,,414.0000,2078.0000,SF-23-Y-C,1772.0000,893.0000,0.918550917817701,0,172884,SF-23-Y-C-IV
853.0000,815.0000,,497.0000,2968.0000,SF-23-Y-C,2603.0000,1527.0000,0.150667482483970,0,172857,SF-23-Y-C-IV
352.0000,409.5000,,263.5000,1907.5000,SF-23-Y-C,1162.5000,535.5000,0.895892498888003,0,173048,SF-23-Y-C-IV
762.0000,728.0000,,552.0000,2714.0000,SF-23-Y-C,2367.0000,1199.0000,0.607531151026947,0,172932,SF-23-Y-C-IV
770.0000,743.0000,,468.0000,2441.0000,SF-23-Y-C,2339.0000,1225.0000,0.856793745346616,0,172892,SF-23-Y-C-IV
736.0000,792.0000,,428.0000,2805.0000,SF-23-Y-C,2632.0000,1402.0000,0.007514886763110,0,173043,SF-23-Y-C-IV
474.0000,525.0000,,334.0000,2442.0000,SF-23-Y-C,1740.0000,858.0000,0.616301145292785,0,172912,SF-23-Y-C-IV
809.0000,737.0000,,462.0000,2781.0000,SF-23-Y-C,2831.0000,1438.0000,0.125268402421796,0,172905,SF-23-Y-C-IV
420.5000,508.5000,,313.0000,2784.5000,SF-23-Y-C,1572.5000,692.5000,0.152327491971701,0,173018,SF-23-Y-C-IV
1180.0000,982.0000,,644.5000,2387.0000,SF-23-Y-C,3583.5000,2619.5000,0.630147072021218,0,172916,SF-23-Y-C-IV
473.0000,581.5000,,349.5000,3320.0000,SF-23-Y-C,1866.0000,800.0000,0.455952487533959,0,173003,SF-23-Y-C-IV
377.5000,473.0000,,300.5000,2783.0000,SF-23-Y-C,1456.0000,553.0000,0.735534268455054,0,173010,SF-23-Y-C-IV
1054.0000,874.0000,,555.5000,2240.5000,SF-23-Y-C,2586.5000,1698.5000,0.613703252235692,0,173022,SF-23-Y-C-IV
891.0000,861.0000,,578.0000,2197.0000,SF-23-Y-C,2471.0000,1593.0000,0.202799865239151,0,173008,SF-23-Y-C-IV
731.5000,658.5000,,418.5000,2101.5000,SF-23-Y-C,2135.0000,1140.5000,0.509533317826089,0,172928,SF-23-Y-C-IV
1293.0000,1091.0000,,647.0000,2557.0000,SF-23-Y-C,2860.0000,1859.0000,0.800053198946481,0,173036,SF-23-Y-C-IV
367.5000,377.0000,,284.0000,2738.5000,SF-23-Y-C,1441.0000,552.5000,0.553270186008092,0,173006,SF-23-Y-C-IV
875.0000,832.0000,,462.0000,2942.0000,SF-23-Y-C,2787.0000,1606.0000,0.754307307420945,0,172967,SF-23-Y-C-IV
1199.0000,976.0000,,574.0000,2601.0000,SF-23-Y-C,3292.0000,2268.0000,0.484062245401770,0,172974,SF-23-Y-C-IV
827.0000,832.0000,,498.0000,3144.0000,SF-23-Y-C,2720.0000,1425.0000,0.628940264687225,0,163186,SF-23-Y-C-I
1049.0000,927.5000,,500.5000,2976.5000,SF-23-Y-C,2972.5000,1771.5000,0.793858643212618,0,163164,SF-23-Y-C-I
1178.0000,911.0000,,502.0000,2717.0000,SF-23-Y-C,2605.0000,1777.0000,0.543625803442435,0,163264,SF-23-Y-C-I
335.0000,422.5000,,290.0000,2581.5000,SF-23-Y-C,1360.0000,581.5000,0.780091466590824,0,172937,SF-23-Y-C-IV
995.0000,763.0000,,412.0000,2032.0000,SF-23-Y-C,2272.0000,1353.0000,0.263640975062756,0,163135,SF-23-Y-C-I
749.0000,650.0000,,430.5000,2121.5000,SF-23-Y-C,2169.0000,1177.5000,0.944614272257102,0,163235,SF-23-Y-C-I
705.0000,724.0000,,432.0000,2642.0000,SF-23-Y-C,2115.0000,1067.0000,0.346145963079140,0,172998,SF-23-Y-C-IV
1011.0000,824.0000,,503.0000,2425.0000,SF-23-Y-C,2922.0000,1613.0000,0.614468018138111,0,172874,SF-23-Y-C-IV
748.5000,776.5000,,472.5000,2792.5000,SF-23-Y-C,2415.5000,1149.5000,0.005131596629078,0,173050,SF-23-Y-C-IV
479.5000,456.5000,,325.5000,2348.5000,SF-23-Y-C,1473.0000,620.5000,0.954380186200660,0,172952,SF-23-Y-C-IV
846.0000,869.0000,,528.0000,3428.0000,SF-23-Y-C,2707.0000,1391.0000,0.546554186090405,0,172997,SF-23-Y-C-IV
1154.0000,987.0000,,583.0000,3558.0000,SF-23-Y-C,3163.0000,1928.0000,0.908314330720599,0,172972,SF-23-Y-C-IV
582.0000,591.0000,,357.0000,2157.0000,SF-23-Y-C,1650.0000,838.0000,0.693821525759338,0,172925,SF-23-Y-C-IV
587.0000,526.0000,,360.0000,2331.0000,SF-23-Y-C,1737.0000,959.0000,0.424291144183982,0,172926,SF-23-Y-C-IV
865.0000,775.5000,,472.5000,2610.5000,SF-23-Y-C,2719.5000,1640.0000,0.136385682635244,0,172862,SF-23-Y-C-IV
887.0000,837.0000,,511.0000,2712.5000,SF-23-Y-C,2860.5000,1595.0000,0.900438751168013,0,172995,SF-23-Y-C-IV
640.0000,660.0000,,421.0000,2620.0000,SF-23-Y-C,2394.0000,1095.0000,0.472615999419976,0,173046,SF-23-Y-C-IV
748.5000,715.5000,,433.0000,2520.5000,SF-23-Y-C,2588.5000,1341.0000,0.923785765501128,0,172878,SF-23-Y-C-IV
621.0000,564.0000,,416.0000,2279.0000,SF-23-Y-C,1879.0000,843.0000,0.400587390328511,0,173034,SF-23-Y-C-IV
796.0000,601.5000,,380.0000,1952.0000,SF-23-Y-C,2145.5000,1301.5000,0.729480752903372,0,172935,SF-23-Y-C-IV
868.5000,678.5000,,410.0000,3138.5000,SF-23-Y-C,2274.0000,1102.0000,0.724183434712017,0,173044,SF-23-Y-C-IV
1087.0000,878.5000,,494.5000,2470.0000,SF-23-Y-C,2673.0000,1627.5000,0.875673906252517,0,172876,SF-23-Y-C-IV
852.0000,825.0000,,483.0000,2961.0000,SF-23-Y-C,2839.0000,1467.0000,0.072649867943810,0,172956,SF-23-Y-C-IV
1192.0000,1010.0000,,548.0000,3081.0000,SF-23-Y-C,3280.0000,2132.0000,0.533412196082218,0,173054,SF-23-Y-C-IV
796.5000,788.5000,,487.5000,2701.0000,SF-23-Y-C,2258.5000,1171.0000,0.871716295088259,0,163148,SF-23-Y-C-I
792.0000,759.0000,,409.0000,2514.0000,SF-23-Y-C,2201.0000,1219.0000,0.928152462722651,0,163134,SF-23-Y-C-I
793.0000,783.0000,,450.5000,2869.5000,SF-23-Y-C,2538.0000,1438.5000,0.524033699552719,0,163189,SF-23-Y-C-I
915.5000,631.5000,,420.0000,1940.5000,SF-23-Y-C,2207.0000,1288.5000,0.649958387191996,0,163147,SF-23-Y-C-I
938.0000,911.0000,,555.0000,2935.0000,SF-23-Y-C,3097.0000,1682.0000,0.148309692653919,0,163162,SF-23-Y-C-I
868.0000,690.0000,,404.0000,2272.0000,SF-23-Y-C,2208.0000,1424.0000,0.974768989606364,0,163183,SF-23-Y-C-I
400.0000,481.0000,,329.0000,2634.0000,SF-23-Y-C,1420.0000,618.0000,0.391077251023727,0,163116,SF-23-Y-C-I
654.0000,654.5000,,426.5000,2947.5000,SF-23-Y-C,1575.0000,717.0000,0.107744200213468,0,163150,SF-23-Y-C-I
459.5000,533.0000,,350.0000,1644.0000,SF-23-Y-C,944.5000,457.5000,0.066391762379452,0,163268,SF-23-Y-C-I
695.0000,712.0000,,412.0000,2270.0000,SF-23-Y-C,1682.0000,890.0000,0.545147696255596,0,163261,SF-23-Y-C-I
740.0000,651.5000,,430.0000,2721.0000,SF-23-Y-C,2216.0000,1111.0000,0.261041281105544,0,163222,SF-23-Y-C-I
694.0000,727.0000,,472.0000,2927.0000,SF-23-Y-C,1988.0000,887.0000,0.490341141695835,0,163213,SF-23-Y-C-I
1532.0000,1252.0000,,783.0000,2564.0000,SF-23-Y-C,2551.0000,1927.0000,0.796348292576199,0,163285,SF-23-Y-C-I
888.0000,775.0000,,481.0000,2613.0000,SF-23-Y-C,2111.0000,1197.0000,0.616167175349597,0,163154,SF-23-Y-C-I
780.5000,790.5000,,455.0000,2479.5000,SF-23-Y-C,1934.0000,961.0000,0.113600371285430,0,163107,SF-23-Y-C-I
736.0000,710.5000,,434.5000,2359.5000,SF-23-Y-C,2083.5000,1085.0000,0.649879635731336,0,163257,SF-23-Y-C-I
888.0000,802.5000,,509.0000,2876.0000,SF-23-Y-C,2896.5000,1436.0000,0.999124866681732,0,163192,SF-23-Y-C-I
334.0000,439.0000,,288.0000,2515.5000,SF-23-Y-C,1351.0000,534.0000,0.173761241412055,0,163118,SF-23-Y-C-I
407.5000,493.5000,,318.0000,2469.0000,SF-23-Y-C,1691.5000,712.5000,0.265926458472433,0,163254,SF-23-Y-C-I
419.0000,517.0000,,311.0000,2424.0000,SF-23-Y-C,1446.0000,690.0000,0.417496195510963,0,163151,SF-23-Y-C-I
471.0000,566.0000,,339.0000,1750.0000,SF-23-Y-C,1436.0000,686.0000,0.697153010920016,0,163289,SF-23-Y-C-I
1210.0000,882.0000,,488.0000,2877.0000,SF-23-Y-C,3124.0000,2116.0000,0.648385429097957,0,163181,SF-23-Y-C-I
725.0000,800.0000,,471.0000,3434.0000,SF-23-Y-C,1728.0000,757.0000,0.377745579244918,0,163216,SF-23-Y-C-I
673.0000,636.0000,,398.0000,2329.0000,SF-23-Y-C,1847.0000,912.0000,0.411940139720094,0,163138,SF-23-Y-C-I
514.0000,685.0000,,396.0000,2994.0000,SF-23-Y-C,1824.0000,797.0000,0.960369348061685,0,163180,SF-23-Y-C-I
706.0000,685.0000,,429.0000,3040.0000,SF-23-Y-C,1670.0000,784.0000,0.897461453126415,0,163269,SF-23-Y-C-I
734.0000,728.0000,,444.0000,3002.0000,SF-23-Y-C,1962.0000,942.0000,0.510131720633460,0,163149,SF-23-Y-C-I
582.0000,638.5000,,393.5000,2475.5000,SF-23-Y-C,1837.5000,764.5000,0.191726591486288,0,163299,SF-23-Y-C-I
578.0000,713.0000,,433.0000,2929.0000,SF-23-Y-C,2307.0000,998.0000,0.240623171869756,0,163127,SF-23-Y-C-I
589.0000,619.0000,,378.0000,2263.0000,SF-23-Y-C,1546.0000,756.0000,0.304581641983036,0,163228,SF-23-Y-C-I
877.5000,764.0000,,448.0000,2542.5000,SF-23-Y-C,2273.5000,1313.0000,0.263709962293024,0,163197,SF-23-Y-C-I
1021.0000,918.0000,,582.0000,2719.0000,SF-23-Y-C,2955.0000,1843.0000,0.467118896940316,0,163153,SF-23-Y-C-I
867.0000,933.5000,,547.0000,3222.5000,SF-23-Y-C,2463.0000,1422.0000,0.971572817532789,0,163182,SF-23-Y-C-I
710.0000,651.0000,,443.0000,2109.5000,SF-23-Y-C,2098.5000,1022.5000,0.770885318786599,0,163212,SF-23-Y-C-I
714.0000,681.0000,,459.0000,2602.0000,SF-23-Y-C,2240.0000,1016.0000,0.160073105583379,0,163193,SF-23-Y-C-I
663.0000,685.5000,,413.5000,2441.5000,SF-23-Y-C,1535.0000,748.5000,0.904018467209738,0,163131,SF-23-Y-C-I
991.0000,941.0000,,527.0000,3286.0000,SF-23-Y-C,2231.0000,1211.0000,0.083381480846376,0,163102,SF-23-Y-C-I
891.0000,866.0000,,524.0000,3042.0000,SF-23-Y-C,2116.0000,1159.0000,0.829533022936301,0,163229,SF-23-Y-C-I
846.0000,875.5000,,512.5000,2979.5000,SF-23-Y-C,2493.5000,1317.0000,0.035539965740954,0,163206,SF-23-Y-C-I
631.0000,736.5000,,445.5000,3139.5000,SF-23-Y-C,1631.0000,708.5000,0.731484372098727,0,163123,SF-23-Y-C-I
939.0000,779.5000,,503.5000,2513.5000,SF-23-Y-C,2687.5000,1481.5000,0.387902097836477,0,163144,SF-23-Y-C-I
365.0000,487.0000,,294.0000,2556.0000,SF-23-Y-C,1401.0000,529.0000,0.046055936767292,0,163139,SF-23-Y-C-I
717.5000,746.0000,,472.5000,2963.0000,SF-23-Y-C,2370.0000,1205.0000,0.718315768870134,0,163203,SF-23-Y-C-I
774.0000,838.0000,,523.0000,3029.0000,SF-23-Y-C,1698.0000,688.0000,0.723601581378756,0,163101,SF-23-Y-C-I
621.0000,596.5000,,403.5000,2066.0000,SF-23-Y-C,1519.0000,759.0000,0.844853264563481,0,163237,SF-23-Y-C-I
1051.0000,979.0000,,559.5000,2805.5000,SF-23-Y-C,3107.0000,1919.0000,0.378176124286777,0,163266,SF-23-Y-C-I
500.0000,534.0000,,368.0000,2786.0000,SF-23-Y-C,1431.0000,688.0000,0.973982957882482,0,163191,SF-23-Y-C-I
799.0000,827.0000,,501.0000,3054.5000,SF-23-Y-C,2771.0000,1404.0000,0.394459106994651,0,163221,SF-23-Y-C-I
728.0000,798.0000,,476.0000,2434.0000,SF-23-Y-C,2189.0000,1084.0000,0.915095660873376,0,163243,SF-23-Y-C-I
680.5000,642.0000,,406.5000,2442.5000,SF-23-Y-C,2061.5000,1156.5000,0.025846610536305,0,163227,SF-23-Y-C-I
1107.0000,981.0000,,567.0000,2701.0000,SF-23-Y-C,3080.0000,2009.0000,0.630597897689870,0,163231,SF-23-Y-C-I
890.5000,789.0000,,491.5000,2168.5000,SF-23-Y-C,2345.5000,1439.0000,0.552833871194659,0,163156,SF-23-Y-C-I
870.0000,756.0000,,476.0000,2093.0000,SF-23-Y-C,2273.0000,1511.0000,0.285334033262992,0,163242,SF-23-Y-C-I
909.0000,875.0000,,519.0000,2652.0000,SF-23-Y-C,2739.0000,1589.0000,0.382072830572154,0,163165,SF-23-Y-C-I
1251.0000,1169.0000,,634.0000,3263.0000,SF-23-Y-C,3592.0000,2136.0000,0.462857788276996,0,163240,SF-23-Y-C-I
738.0000,806.0000,,455.0000,3062.0000,SF-23-Y-C,2328.0000,1075.0000,0.261384663610825,0,163238,SF-23-Y-C-I
914.0000,963.0000,,523.5000,2972.0000,SF-23-Y-C,2719.0000,1502.0000,0.002199458024911,0,172977,SF-23-Y-C-IV
339.0000,436.0000,,271.0000,2086.0000,SF-23-Y-C,1134.0000,434.0000,0.874282727287891,0,172879,SF-23-Y-C-IV
920.0000,789.0000,,519.0000,2376.0000,SF-23-Y-C,2180.0000,1214.0000,0.157530498457323,0,172864,SF-23-Y-C-IV
736.0000,806.0000,,437.0000,2853.0000,SF-23-Y-C,2204.0000,1090.0000,0.505653008531749,0,173000,SF-23-Y-C-IV
455.0000,508.0000,,342.0000,2564.5000,SF-23-Y-C,1627.5000,765.5000,0.375158492422780,0,172918,SF-23-Y-C-IV
587.0000,630.0000,,370.0000,2792.5000,SF-23-Y-C,1964.5000,897.5000,0.397293399758185,0,163202,SF-23-Y-C-I
334.0000,405.0000,,272.0000,3234.0000,SF-23-Y-C,1469.0000,561.0000,0.025764766088433,0,163215,SF-23-Y-C-I
272.5000,354.0000,,211.0000,1982.0000,SF-23-Y-C,860.5000,323.5000,0.556096374871264,0,163140,SF-23-Y-C-I
670.0000,699.0000,,434.0000,3043.0000,SF-23-Y-C,2204.0000,1111.0000,0.964831962424201,0,163275,SF-23-Y-C-I
507.0000,519.0000,,340.0000,3041.0000,SF-23-Y-C,1715.0000,822.0000,0.829950757744955,0,163175,SF-23-Y-C-I
1037.5000,876.5000,,508.0000,3296.0000,SF-23-Y-C,2802.5000,1712.5000,0.758806611315503,0,163233,SF-23-Y-C-I
1067.0000,883.0000,,556.0000,2339.0000,SF-23-Y-C,2200.0000,1215.0000,0.363829664835682,0,163121,SF-23-Y-C-I
